Permission:[android:name=com.fede.launcher.permission.READ_SETTINGS], Count:,1 
Permission:[android:name=com.google.android.gm.permission.READ_CONTENT_PROVIDER], Count:,1 
Permission:[android:name=com.google.android.googleapps.permission.GOOGLE_AUTH.YouTubeUser], Count:,1 
Permission:[android:name=com.google.android.googleapps.permission.GOOGLE_AUTH.lh2], Count:,1 
Permission:[android:name=com.google.android.googleapps.permission.GOOGLE_AUTH.youtube], Count:,1 
Permission:[android:name=com.google.android.marvin.talkback.PERMISSION_SEND_INTENT_BROADCAST_COMMANDS_TO_TALKBACK], Count:,1 
Permission:[android:name=com.googlecode.eyesfree.inputmethod.latin.PERMISSION_REQUEST], Count:,1 
Permission:[android:name=com.htc.launcher.permission.READ_SETTINGS], Count:,1 
Permission:[android:name=com.lge.launcher.permission.READ_SETTINGS], Count:,1 
Permission:[android:name=com.motorola.dlauncher.permission.READ_SETTINGS], Count:,1 
Permission:[android:name=com.motorola.launcher.permission.READ_SETTINGS], Count:,1 
Permission:[android:name=com.parrot.flowerpower.android.gcm.permission.C2D_MESSAGE], Count:,1 
Permission:[android:name=com.speaktoit.assistant.permission.C2D_MESSAGE], Count:,1 
Permission:[android:name=com.springpad.permission.C2D_MESSAGE], Count:,1 
Permission:[android:name=com.tripadvisor.android.lib.tamobile.permission.MAPS_RECEIVE], Count:,1 
Permission:[android:name=com.tripadvisor.tripadvisor.permission.C2D_MESSAGE], Count:,1 
Permission:[android:name=me.everything.launcher.permission.C2D_MESSAGE], Count:,1 
Permission:[android:name=me.everything.launcher.permission.READ_SETTINGS], Count:,1 
Permission:[android:name=me.everything.launcher.permission.WRITE_SETTINGS], Count:,1 
Permission:[android:name=org.adw.launcher.permission.READ_SETTINGS], Count:,1 
